ID da obra,Código da obra,Contratada,Fim previsto,Início da obra,Data da ordem de serviço,Descrição,Dias aditivado,Latitude,Longitude,Município,Número da licitação,Número da ordem de serviço,Número SACC,Percentual executado,Prazo inicial,Secretaria/Órgão,Situação,Tipo do contrato,Valor
8486,01642018SPS18,CONSTRUTORA EVOLUTIA LTDA - ME,27/8/2020,7/8/2020,3/8/2020,"SERVIÇOS DE MONTAGEM DE SISTEMA DE FECHAMENTO PARA ESPAÇOS ABERTOS DO TIPO GRADIL NA MODALIDADE BRINQUEDOPRAÇA COM FORNECIMENTO DE MATERIAL, NO MUNICÍPIO DE FORTALEZA, ONDE SERÃO IMPLANTADAS BRINQUEDOPRAÇAS, ATENDENDO AO PROGRAMA MAIS INFÂNCIA CEARÁ - FORTALEZA - PRAÇA LAGOA DA PARANGABA",0,,,FORTALEZA,32018,103/2020,1058950,100,20,SPS,Em Execução,Obra,"7454,2"
8498,01812020SPS14,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,23/8/2020,3/8/2020,3/8/2020,"SERVIÇO DE ASSENTAMENTO DE PISO EMBORRACHADO, ANTI-IMPACTO E DRENANTE, COM FORNECIMENTO DE MATERIAL, PARA AS OBRAS DO PROGRAMA MAIS INFÂNCIA CEARÁ NO MUNICÍPIO DE MUCAMBO - CE",0,,,MUCAMBO,20180011,101/2020,1085941 ,0,20,SPS,Em Execução,Obra,35976
8495,0962019SOP56,SOCCER GRASS ASSESSORIA E EMPREENDIMENTOS,4/6/2021,12/12/2019,12/12/2019,SERVIÇOS DE INSTALAÇÃO COM FORNECIMENTO DE MATERIAL PARA GRAMADO SINTÉTICO NO MUNICÍPIO DE VARJOTA - CE,330,,,VARJOTA,20190001,183/2019,1114508,100,210,SOP,Concluída,Obra,"138082,88"
8499,01812020SPS15,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,23/8/2020,3/8/2020,3/8/2020,"	SERVIÇO DE ASSENTAMENTO DE PISO EMBORRACHADO, ANTI-IMPACTO E DRENANTE, COM FORNECIMENTO DE MATERIAL, PARA AS OBRAS DO PROGRAMA MAIS INFÂNCIA CEARÁ NO MUNICÍPIO DE PIRES FERREIRA - CE",0,,,PIRES FERREIRA,20180011,102/2020,1085941 ,0,20,SPS,Em Execução,Obra,46400
8496,01812020SPS12,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,2/9/2020,13/8/2020,3/8/2020,"SERVIÇO DE ASSENTAMENTO DE PISO EMBORRACHADO, ANTI-IMPACTO E DRENANTE, COM FORNECIMENTO DE MATERIAL, PARA AS OBRAS DO PROGRAMA MAIS INFÂNCIA CEARÁ NO MUNICÍPIO DE SOBRAL - CE",0,,,SOBRAL,20180011,099/2020,1085941 ,100,20,SPS,Em Execução,Obra,36320
8506,01902020SPS01,ALVES FREITAS,28/4/2022,7/8/2020,7/8/2020,"CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL - CEI, PADRÃO I, NO MUNICÍPIO DE UMIRIM - CE",180,,,UMIRIM,20190005,117/2020,1129976,"49,82",180,SPS,Em Execução,Obra,"1478518,34"
8509,01872020SPS01,SIGNUS CONSTRUÇÕES,2/4/2022,10/8/2020,7/8/2020,"CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL - CEI, PADRÃO III, NO MUNICÍPIO DE GENERAL SAMPAIO - CE",450,,,GENERAL SAMPAIO,20190005,120/2020,1129971,"83,8",150,SPS,Em Execução,Obra,"1137829,09"
8508,01882020SPS01,FT CONSTRUÇÕES LTDA - EPP,7/11/2021,28/9/2020,28/9/2020,"CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL - CEI, PADRÃO III, NO MUNICÍPIO DE LAVRAS DA MANGABEIRA - CE",255,,,LAVRAS DA MANGABEIRA,20190006,213/2020,1130058,100,150,SPS,Concluída,Obra,"1317129,57"
8507,01892020SPS01,AMP ENGENHARIA,3/3/2022,10/8/2020,7/8/2020,"CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL - CEI II, PADRÃO III, NO MUNICÍPIO DE IBICUITINGA - CE",420,,,IBICUITINGA,20190007,122/2020,1130042 ,"87,93",150,SPS,Em Execução,Obra,"1119556,43"
8505,01862020SPS01,AMP ENGENHARIA,4/10/2021,10/8/2020,7/8/2020,"CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL - CEI I, PADRÃO III, NO MUNICÍPIO DE IBICUITINGA - CE",270,,,IBICUITINGA,20190007,119/2020,1130036,"76,88",150,SPS,Em Execução,Obra,"1119556,43"
8510,01922020SPS01,R.R PORTELA CONST. E LOC DE VEIC. LTDA - ME,22/11/2021,23/9/2020,23/9/2020,CONSTRUÇÃO DO CENTRO DE ESPORTE PARA FUTEBOL - ARENINHA II NO MUNICÍPIO DE CAUCAIA - CE,239,,,CAUCAIA,20180017,233/2020,N/A,"99,39",120,SPS,Em Execução,Obra,"1812641,23"
8512,01122020SOP01,CONSTRARCT,23/4/2021,31/8/2020,14/8/2020,"CONCLUSÃO DA OBRA DE REFORMA E AMPLIAÇÃO DA 21º DP, LOCALIZADO NA RUA CENTO E DEZOITO, 350, CONJUNTO TIMBÓ, MARACANAÚ - CE",89,,,MARACANAÚ,20200002,149/2020,1129355,100,90,SOP,Concluída,Obra,"346832,88"
8511,01912020SPS01,ATHOS CONSTRUÇÕES,7/8/2021,10/8/2020,7/8/2020,CONSTRUÇÃO DO CENTRO DE ESPORTE PARA FUTEBOL - ARENINHA II NO MUNICÍPIO DE MARACANAÚ - CE,150,,,MARACANAÚ,20180009,124/2020,N/A,100,120,SPS,Concluída,Obra,"1941882,66"
8517,01932020SPS01,ATHOS CONSTRUÇÕES,22/11/2021,17/8/2020,14/8/2020,CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI I PADRÃO III NO MUNICÍPIO DE MIRAÍMA - CE (CAMPO ALEGRE),0,,,MIRAÍMA,20190005,130/2020,N/A,100,365,SPS,Concluída,Obra,"1321699,83"
8513,01972020SPS01,FORTEKS ENGENHARIA,25/11/2021,14/8/2020,14/8/2020,"CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL - CEI, PADRÃO III, NO MUNICÍPIO DE MORAÚJO - CE",150,,,MORAÚJO,20190002,134/2020,N/A,"5,31",150,SPS,Em Execução,Obra,"1119282,18"
8516,01942020SPS01,ATHOS CONSTRUÇÕES,22/11/2021,17/8/2020,14/8/2020,"CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL - CEI II, PADRÃO III, NO MUNICÍPIO DE MIRAÍMA - CE (DISTRITO DE BROTAS)",0,,,MIRAÍMA,20190005,131/2020,N/A,100,365,SPS,Concluída,Obra,"1321699,89"
8515,01952020SPS01,FORTEKS ENGENHARIA,10/2/2022,14/8/2020,14/8/2020,"CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI II, PADRÃO III NO MUNICÍPIO DE ITATIRA-CE - DISTRITO DE BANDEIRA ",180,,,ITATIRA,20190008,132/2020,N/A,"39,99",365,SPS,Em Execução,Obra,"1103156,61"
8514,01962020SPS01,FORTEKS ENGENHARIA,10/2/2022,18/8/2020,14/8/2020,"CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI I, PADRÃO III NO MUNICÍPIO DE ITATIRA - CE - DISTRITO DE MORRO BRANCO",176,,,ITATIRA,20190008,133/2020,N/A,"31,04",365,SPS,Em Execução,Obra,"1103156,61"
8485,03842020SEDUC01,FORTEKS ENGENHARIA,5/4/2022,12/8/2020,12/8/2020,EXECUÇÃO DA OBRA DE CONCLUSÃO DA CONSTRUÇÃO E SERVIÇOS COMPLEMENTARES DA ESCOLA DE ENSINO MÉDIO - E.E.M NO DISTRITO DE CURUPIRA NO MUNICÍPIO DE OCARA - CE,300,,,OCARA,20200003,128/2020,S/N,"87,52",120,SEDUC,Em Execução,Obra,"655273,19"
8484,03832020SEDUC01,KORP EMPREENDIMENTOS E CONSTRUÇÕES EIRELI -ME,24/1/2022,1/9/2020,12/8/2020,"CONCLUSÃO DA CONSTRUÇÃO DE 01 (UMA) ESCOLA DE ENSINO MÉDIO RURAL - EEM,NA ÁREA RURAL DE BURITIZINHO, NO MUNICÍPIO DE MAURITI - CE",330,,,MAURITI,20200001,127/2020,S/N,"34,08",180,SEDUC,Em Execução,Obra,"1440014,03"
8477,0282020SETUR01,PIO ENGENHARIA E ARQUITERURA LTDA,21/9/2021,27/8/2020,12/8/2020,"OBRA DE URBANIZAÇÃO DO TRECHO PRINCIPAL DA ORLA DA PRAIA DE BITUPITÁ, NO MUNICÍPIO DE BARROQUINHA/CEARÁ",210,,,BARROQUINHA,20170006,126/2020,1120799 ,100,180,SETUR,Concluída,Obra,"3786027,49"
8523,02032020SPS01,R.R PORTELA CONST. E LOC DE VEIC. LTDA - ME,19/4/2022,19/8/2020,19/8/2020,CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI - PADRÃO I NO MUNICÍPIO DE COREAÚ - CE,250,,,COREAÚ,20190002,135/2020,S/N,"79,84",180,SPS,Em Execução,Obra,"1482567,83"
8522,02022020SPS01,ENGEPLAN,26/8/2021,30/9/2020,21/9/2020,CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI - PADRÃO III NO MUNICÍPIO DE PIRES FERREIRA - CE,180,,,PIRES FERREIRA,20190002,188/2020,1129793 ,100,150,SPS,Concluída,Obra,"1194639,84"
8521,02012020SPS01,IGC EMPREENDIMENTO IMOBILIARIO,8/12/2021,21/8/2020,19/8/2020,CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI I- PADRÃO III NO MUNICÍPIO DE ARARIPE - CE,240,,,ARARIPE,20190006,138/2020,S/N,"79,53",150,SPS,Em Execução,Obra,"1139190,11"
8520,02002020SPS01,AMP ENGENHARIA,18/6/2021,19/8/2020,19/8/2020,CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI - PADRÃO III NO MUNICÍPIO DE JARDIM - CE,0,,,JARDIM,20190006,139/2020,S/N,0,150,SPS,Em Execução,Obra,"1125268,78"
8519,01992020SPS01,AMP ENGENHARIA,25/3/2022,1/10/2020,1/10/2020,CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI I - PADRÃO III NO MUNICÍPIO DE SALITRE,390,,,SALITRE,20190006,210/2020,1130639,"69,78",150,SPS,Em Execução,Obra,"1128019,82"
8530,01162020SOP01,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,28/11/2021,20/8/2020,20/8/2020,"CONSTRUÇÃO DE PRÉDIO PÚBLICO COM DOIS PAVIMENTOS PARA USO INSTITUCIONAL DO GOVERNO DO ESTADO, SITUADO NA RUA CÔNEGO BRAVEZA, SN, QUADRA 26, LOTE 26, CIDADES DOS FUNCIONÁRIOS, FORTALEZA - CE",330,,,FORTALEZA,20190001,147/2020,1118791,"7,08",120,SOP,Paralisada,Obra,837200
8526,02062020SPS01,BWS CONSTRUÇÕES LTDA,4/1/2022,24/8/2020,20/8/2020,CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI PADRÃO III NO MUNICÍPIO DE CHORO - CE,300,,,CHORÓ,20190007,143/2020,N/A,100,150,SPS,Concluída,Obra,"1392640,98"
8525,02052020SPS01,AMP ENGENHARIA,25/12/2021,1/10/2020,1/10/2020,CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI II - PADRÃO III NO MUNICÍPIO DE SALITRE - CE,300,,,SALITRE,20190006,209/2020,N/A,"62,88",150,SPS,Em Execução,Obra,"1128019,82"
8529,02092020SPS01,BWS CONSTRUÇÕES LTDA,23/9/2021,24/8/2020,20/8/2020,"CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI, PADRÃO III NO MUNICÍPIO DE URUOCA - CE",245,,,URUOCA,20190004,146/2020,S/N,100,150,SPS,Concluída,Obra,"1310001,71"
8527,02072020SPS01,BWS CONSTRUÇÕES LTDA,19/9/2021,20/8/2020,20/8/2020,CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI - PADRÃO III NO MUNICÍPIO DE MARTINÓPOLE - CE,245,,,MARTINÓPOLE,20190004,144/2020,N/A,100,150,SPS,Concluída,Obra,"1309298,72"
8524,02042020SPS01,DATERRA CONSTRUÇÕES E SERVIÇOS LTDA - ME,29/5/2021,1/9/2020,20/8/2020,"CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI, PADRÃO III NO MUNICÍPIO DE CARIDADE - CE",120,,,CARIDADE,20190008,142/2020,S/N,100,150,SPS,Concluída,Obra,"1131098,2"
8528,02082020SPS01,SIGNUS CONSTRUÇÕES,19/4/2022,27/8/2020,20/8/2020,"CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI, PADRÃO III NO MUNICÍPIO DE PARAMOTI - CE",450,,,PARAMOTI,20190008,145/2020,N/A,"80,72",150,SPS,Em Execução,Obra,"1098336,35"
8531,02102020SPS01,FORTEKS ENGENHARIA,22/12/2021,24/8/2020,20/8/2020,CONSTRUÇÃO DA INSTITUIÇÃO DE LONGA PERMANÊNCIA PARA IDOSOS NO MUNICÍPIO DE BREJO SANTO - CE,120,,,BREJO SANTO,20200001,148/2020,S/N,"28,26",365,SPS,Em Execução,Obra,"9734987,9"
8532,0112020CEASA01,RAMILOS,29/11/2021,1/9/2020,21/8/2020,"CONSTRUÇÃO DE UM GALPÃO MÓVEL EM ESTRUTURA METÁLICA, MEDINDO 22,00M X 48,00M, PARA AS CENTRAIS DE ABASTECIMENTO DO CEARÁ S/A - CEASA/CE, ENTREPOSTO TIANGUÁ, NO MUNICÍPIO DE TIANGUÁ - CE",180,,,TIANGUÁ,2020002,151/2020,N/A,"9,75",90,CEASA,Em Execução,Obra,"458925,04"
8476,0582020CIDADES02,BORGES CONSTRUÇÕES SERVIÇOS E COMÉRCIO EIRELI ME ,24/1/2022,21/7/2020,26/6/2020,"IMPLANTAÇÃO DAS CENTRAIS MUNICIPAIS DE RECICLAGEM - CMR (MODELO 03) - 04 UNIDADES NOS MUNICÍPIOS DO VALE DO JAGUARIBE - CE ( ALTO SANTO, IRACEMA, ERERÊ E POTIRETAMA",372,,,QUIXERÉ,20190001,070/2020,1100568,"75,97",180,CIDADES,Em Execução,Obra,"1454209,68"
8535,01192020SOP01,OSMILTON,22/11/2020,24/8/2020,24/8/2020,"CONSTRUÇÃO DA FABRICA DE GELO DO MUCURIPE EM FORTALEZA - CE
",0,,,FORTALEZA,20200003,154/2020,1129388,0,90,SOP,Em Execução,Obra,"689948,2"
8483,03822020SEDUC01,R.R PORTELA CONST. E LOC DE VEIC. LTDA - ME,24/12/2021,31/8/2020,24/8/2020,"EXECUÇÃO DA OBRA DE CONCLUSÃO DA CONSTRUÇÃO DE UM CENTRO DE EDUCAÇÃO INFANTIL - CEI, NO MUNICÍPIO DE PENTECOSTE - CE",360,,,PENTECOSTE,20190005,153/2020,S/N,100,120,SEDUC,Em Execução,Obra,"1294625,71"
8538,02122020SPS01,BWS CONSTRUÇÕES LTDA,6/12/2021,8/10/2020,26/8/2020,CONSTRUÇÃO DO CENTRO DE ESPORTE PARA FUTEBOL - ARENINHA I NO MUNICÍPIO DE BOA VIAGEM - CE,180,,,BOA VIAGEM,232020,157/2020,N/A,"99,89",120,SPS,Em Execução,Obra,"1964018,36"
8533,01172020SOP01,FT CONSTRUÇÕES LTDA - EPP,24/3/2021,26/8/2020,26/8/2020,CONCLUSÃO E OBRAS COMPLEMENTARES DA ESCOLA ESTADUAL DE EDUCAÇÃO PROFISIONALIZANTE NO MUNICÍPIO DE CANINDÉ - CE,120,,,CANINDÉ,20200010,156/2020,1131070,100,90,SOP,Concluída,Obra,"994943,08"
8518,01152020SOP01,SM CONSTUÇÕES LTDA - EPP,4/2/2022,2/9/2020,26/8/2020,"CONSTRUÇÃO DA PRAÇA MAIS INFÂNCIA, NO CONJUNTO TANCREDO NEVES, EM FORTALEZA - CE",210,,,FORTALEZA,20200005,155/2020,1129409,"71,37",120,SOP,Em Execução,Obra,"868765,39"
8549,01072020SOP01,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,31/1/2022,8/9/2020,1/9/2020,"CONSTRUÇÃO DE 10 ARENINHAS TIPO II, LOTE 01, REGIONAIS I E III, EM FORTALEZA-CE - RUA ANÁRIO BRAGA, 150 ( ANT. BEZERRA) SER III",270,,,FORTALEZA,20190004,159/2020,1118134,"74,01",90,SOP,Em Execução,Obra,"302442,49"
8550,01072020SOP02,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,31/1/2022,8/9/2020,1/9/2020,"CONSTRUÇÃO DE 10 ARENINHAS TIPO II, LOTE 01, REGIONAIS I E III, EM FORTALEZA-CE - AV. SENADOR FERNANDES TAVORA (ECO PONTO) AUTRAN NUNES - SER III",270,,,FORTALEZA,20190004,160/2020,1118134,"95,63",90,SOP,Em Execução,Obra,"237745,65"
8551,01072020SOP03,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,31/1/2022,8/9/2020,1/9/2020,"CONSTRUÇÃO DE 10 ARENINHAS TIPO II, LOTE 01, REGIONAIS I E III, EM FORTALEZA-CE - BONSUCESSO TRECO II RUA MANOEL ANTONIO LEITE, 821 - SER III",270,,,FORTALEZA,20190004,161/2020,1118134,"94,68",90,SOP,Em Execução,Obra,"237745,65"
8554,01072020SOP04,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,31/1/2022,8/9/2020,1/9/2020,"CONSTRUÇÃO DE 10 ARENINHAS TIPO II, LOTE 01, REGIONAIS I E III, EM FORTALEZA-CE - RESIDENCIAL YOLANDA QUEIROZ - SER IV",270,,,FORTALEZA,20190004,162/2020,1118134,"91,72",90,SOP,Em Execução,Obra,"237745,65"
8552,01052020SOP01,BWS CONSTRUÇÕES LTDA,1/3/2021,3/9/2020,1/9/2020,"CONSTRUÇÃO DE 10 ARENINHAS TIPO II, LOTE 3, REGIONAIS II, IV E V, EM FORTALEZA - CE - CANINDEZINHO TRECHO III A -  SER V",89,,,FORTALEZA,20190004,163/2020,1118744,100,90,SOP,Concluída,Obra,"252267,64"
8553,01052020SOP02,BWS CONSTRUÇÕES LTDA,1/3/2021,3/9/2020,1/9/2020,"CONSTRUÇÃO DE 10 ARENINHAS TIPO II, LOTE 3, REGIONAIS II, IV E V, EM FORTALEZA - CE - CANINDEZINHO TRECHO III B RUA SABRINA BEZERRA 202 - SER V",89,,,FORTALEZA,20190004,164/2020,1118744,100,90,SOP,Concluída,Obra,"252267,64"
8558,01082020SOP04,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,31/1/2022,8/9/2020,1/9/2020,"CONSTRUÇÃO DE 10 ARENINHAS TIPO II, LOTE 02, REGIONAL VI, EM FORTALEZA-CE - JANGURUSSU (PASSARÉ) - SER VI",270,,,FORTALEZA,20190004,168/2020,1118139,"41,38",90,SOP,Em Execução,Obra,"237745,65"
8555,01082020SOP01,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,31/1/2022,8/9/2020,1/9/2020,"CONSTRUÇÃO DE 10 ARENINHAS TIPO II, LOTE 02, REGIONAL VI, EM FORTALEZA-CE - RUA PAULO RIBEIRO, 250 (PAUPINA) SER VI",270,,,FORTALEZA,20190004,165/2020,1118139,"69,37",90,SOP,Em Execução,Obra,"318324,51"
8556,01082020SOP02,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,31/1/2022,8/9/2020,1/9/2020,"CONSTRUÇÃO DE 10 ARENINHAS TIPO II, LOTE 02, REGIONAL VI, EM FORTALEZA-CE - RUA RAIMUNDO CELA C/ AFONSO GONÇALVES (CONJ. ALDEMIR MARTINS) - MESSEJANA -  SER VI",270,,,FORTALEZA,20190004,166/2020,1118139,"96,96",90,SOP,Em Execução,Obra,"237745,65"
8557,01082020SOP03,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,31/1/2022,8/9/2020,1/9/2020,"CONSTRUÇÃO DE 10 ARENINHAS TIPO II, LOTE 02, REGIONAL VI, EM FORTALEZA-CE - AV. CORA CORALINA C/ RUA F (MARIA TOMÁSIA) JANGURUSSU - SER VI",270,,,FORTALEZA,20190004,167/2020,1118139,"92,56",90,SOP,Em Execução,Obra,"237745,65"
8559,0222020SEMA01,IGC EMPREENDIMENTO IMOBILIARIO,20/9/2021,9/12/2020,11/9/2020,RECUPERAÇÃO/RECONSTRUÇÃO DA ESTAÇÃO AMBIENTAL MANGUE PEQUENO EM ICAPUÍ - CE,105,,,ICAPUÍ,20190001,183/2020,N/A,"81,25",180,SECRETARIA DO MEIO AMBIENTE,Em Execução,Obra,"628740,26"
8560,01452020DETRAN01,SALINAS EMPREENDIMENTOS E CONSTRUÇÕES LTDA-ME,28/2/2022,1/9/2020,1/9/2020,"CONSTRUÇÃO DO TERMINAL RODOVIÁRIO DE MUNICÍPIO DE GRANJA - CE
",185,,,GRANJA,20180003,185/2020,S/N,"60,1",360,DETRAN,Em Execução,Obra,"1556222,59"
8541,02152020SPS01,IGC EMPREENDIMENTO IMOBILIARIO,16/10/2021,22/9/2020,9/9/2020,CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI - PADRÃO III NO MUNICÍPIO DE SANTANA DO CARIRI - CE,239,,,SANTANA DO CARIRI,20190006,182/2020,N/A,"89,49",150,SPS,Em Execução,Obra,"1139190,11"
8536,01202020SOP01,URBIS CONSTRUTORA,16/11/2021,21/9/2020,4/9/2020,"CONSTRUÇÃO DE DOIS RESERVATÓRIOS ELEVADOS DE (CEM METROS CÚBICOS), COM CISTERNA EXTERNA, NO CENTRO DE TRIAGEM E OBSERVAÇÃO CRIMINOLÓGICA, EM AQUIRAZ - CE",331,,,AQUIRAZ,2020004,171/2020,1130878,"97,15",90,SOP,Paralisada,Obra,"786614,2"
8534,01182020SOP01,KORP EMPREENDIMENTOS E CONSTRUÇÕES EIRELI -ME,2/6/2022,10/9/2020,4/9/2020,"CONCLUSÃO DA OBRA DE CONSTRUÇÃO DA DELEGACIA DE POLÍCIA CIVIL DO MUNICÍPIO DE CASCAVEL - CE
",450,,,CASCAVEL,20200001,169/2020,129997,"36,13",180,SOP,Em Execução,Obra,"1270447,67"
8545,01652018SPS23,SM CONSTUÇÕES LTDA - EPP,29/9/2020,9/9/2020,9/9/2020,"SERVIÇO DE ASSENTAMENTO DE PISO EMBORRACHADO, ANTI-IMPACTO E DRENANTE, COM FORNECIMENTO DE MATERIAL, PARA AS OBRAS DO PROGRAMA MAIS INFÂNCIA CEARÁ, NO MUNICÍPIO DE FORTALEZA - FORTALEZA - PRAÇA RUA 12 MENEZES DE SERPA",0,,,FORTALEZA,20180003,179/2020,1059313,"83,49",20,SPS,Em Execução,Obra,"52031,69"
8544,01652018SPS22,SM CONSTUÇÕES LTDA - EPP,29/9/2020,9/9/2020,9/9/2020,"SERVIÇO DE ASSENTAMENTO DE PISO EMBORRACHADO, ANTI-IMPACTO E DRENANTE, COM FORNECIMENTO DE MATERIAL, PARA AS OBRAS DO PROGRAMA MAIS INFÂNCIA CEARÁ, NO MUNICÍPIO DE FORTALEZA - FORTALEZA - PRAÇA RENASCER",0,,,FORTALEZA,20180003,178/2020,1059313,0,20,SPS,Cancelada,Obra,0
8539,02132020SPS01,ACOSTA,20/7/2021,23/9/2020,4/9/2020,"CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI I, PADRÃO III NO MUNICÍPIO DE BARRROQUINHA - CE",150,,,BARROQUINHA,20190004,170/2020,1131607,"73,3",150,SPS,Em Execução,Obra,"1120278,47"
8537,02112020SPS01,ATHOS CONSTRUÇÕES,3/12/2021,22/9/2020,14/9/2020,"CONSTRUÇÃO DE 01 (UM) CENTRO DE EDUCAÇÃO INFANTIL - CEI II, PADRÃO III NO MUNICÍPIO DE MADALENA - CE - SEDE",180,,,MADALENA,20190008,184/2020,1131599 ,100,150,SPS,Concluída,Obra,"1339815,71"
8548,01642018SPS21,CONSTRUTORA EVOLUTIA LTDA - ME,29/9/2020,9/9/2020,9/9/2020,"SERVIÇOS DE MONTAGEM DE SISTEMA DE FECHAMENTO PARA ESPAÇOS ABERTOS DO TIPO GRADIL NA MODALIDADE BRINQUEDOPRAÇA COM FORNECIMENTO DE MATERIAL, NO MUNICÍPIO DE FORTALEZA, ONDE SERÃO IMPLANTADAS BRINQUEDOPRAÇAS, ATENDENDO AO PROGRAMA MAIS INFÂNCIA CEARÁ - FORTALEZA - PRAÇA LAGOA DO URUBU",0,,,FORTALEZA,32018,175/2020,1058950,0,20,SPS,Cancelada,Obra,0
8546,01642018SPS19,CONSTRUTORA EVOLUTIA LTDA - ME,6/10/2020,16/9/2020,9/9/2020,"SERVIÇOS DE MONTAGEM DE SISTEMA DE FECHAMENTO PARA ESPAÇOS ABERTOS DO TIPO GRADIL NA MODALIDADE BRINQUEDOPRAÇA COM FORNECIMENTO DE MATERIAL, NO MUNICÍPIO DE FORTALEZA, ONDE SERÃO IMPLANTADAS BRINQUEDOPRAÇAS, ATENDENDO AO PROGRAMA MAIS INFÂNCIA CEARÁ - FORTALEZA - PRAÇA MAUA",0,,,FORTALEZA,32018,173/2020,1058950,100,20,SPS,Em Execução,Obra,7397
8542,01652018SPS20,SM CONSTUÇÕES LTDA - EPP,29/9/2020,9/9/2020,9/9/2020,"SERVIÇO DE ASSENTAMENTO DE PISO EMBORRACHADO, ANTI-IMPACTO E DRENANTE, COM FORNECIMENTO DE MATERIAL, PARA AS OBRAS DO PROGRAMA MAIS INFÂNCIA CEARÁ, NO MUNICÍPIO DE FORTALEZA - FORTALEZA - PRAÇA MAUA",0,,,FORTALEZA,20180003,176/2020,1059313,100,20,SPS,Em Execução,Obra,"43530,94"
8543,01652018SPS21,SM CONSTUÇÕES LTDA - EPP,29/9/2020,9/9/2020,9/9/2020,"SERVIÇO DE ASSENTAMENTO DE PISO EMBORRACHADO, ANTI-IMPACTO E DRENANTE, COM FORNECIMENTO DE MATERIAL, PARA AS OBRAS DO PROGRAMA MAIS INFÂNCIA CEARÁ, NO MUNICÍPIO DE FORTALEZA - FORTALEZA - PRAÇA LAGOA DO URUBU",0,,,FORTALEZA,20180003,177/2020,1059313,0,20,SPS,Cancelada,Obra,0
8547,01642018SPS20,CONSTRUTORA EVOLUTIA LTDA - ME,29/9/2020,9/9/2020,9/9/2020,"SERVIÇOS DE MONTAGEM DE SISTEMA DE FECHAMENTO PARA ESPAÇOS ABERTOS DO TIPO GRADIL NA MODALIDADE BRINQUEDOPRAÇA COM FORNECIMENTO DE MATERIAL, NO MUNICÍPIO DE FORTALEZA, ONDE SERÃO IMPLANTADAS BRINQUEDOPRAÇAS, ATENDENDO AO PROGRAMA MAIS INFÂNCIA CEARÁ - FORTALEZA - PRAÇA RENASCER",0,,,FORTALEZA,32018,174/2020,1058950,0,20,SPS,Cancelada,Obra,0
